run_id	commit	node_fp	model	shape	backend	config_hash	script	load_s	max_s	seed	tps_c1	tps_c4	tps_c8	tps_c16	tps_c32	peak_gb	req_counts	validity	knobs	status	notes	data
20260613-122100-chat	7f85391	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	139701ef	runbooks/RedHatAI/Qwen3-8B-NVFP4/baseline.sh	140	180	na	41.12	154.59	281	466.75	687.74	66.8	c1:28/0/0;c4:109/3/0;c8:201/7/0;c16:331/14/0;c32:481/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	max_s=180	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-122100-chat
20260613-130852-chat	51008c5	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	cddbebf8	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_native-fp4_tuned.sh	150	180	na	39.24	na	na	473.44	na	67.4	c1:27/0/0;c16:333/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-130620 n1; max_s=180	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-130852-chat
20260613-131512-chat	f321292	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	cddbebf8	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_native-fp4_tuned.sh	150	180	na	39.46	na	na	496.81	na	67.3	c1:29/0/0;c16:349/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-130620 n2; max_s=180	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-131512-chat
20260613-132132-chat	f321292	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	cddbebf8	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_native-fp4_tuned.sh	150	180	na	39.51	na	na	501.01	na	67.3	c1:29/0/0;c16:351/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-130620 n3; max_s=180	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-132132-chat
20260613-140006-chat	4ae249a	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	8926869b	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_async-sched_tuned.sh	145	180	42	38.74	na	na	473.13	na	68.3	c1:26/0/0;c16:334/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-135739 n1; thermal=74C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-140006-chat
20260613-140621-chat	4ae249a	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	8926869b	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_async-sched_tuned.sh	145	180	42	38.72	na	na	497.24	na	68.3	c1:29/0/0;c16:351/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-135739 n2; thermal=65C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-140621-chat
20260613-141244-chat	4ae249a	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	8926869b	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_async-sched_tuned.sh	145	180	42	38.97	na	na	504.32	na	68.2	c1:29/0/0;c16:354/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-135739 n3; thermal=64C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-141244-chat
20260613-142253-chat	58ad961	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	09a8d663	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_attn-flashinfer_tuned.sh	116	180	42	38.78	na	na	479.4	na	68.4	c1:29/0/0;c16:337/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-142056 n1; thermal=69C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-142253-chat
20260613-142915-chat	58ad961	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	09a8d663	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_attn-flashinfer_tuned.sh	116	180	42	38.76	na	na	506.64	na	68.5	c1:29/0/0;c16:355/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-142056 n2; thermal=68C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-142915-chat
20260613-143536-chat	58ad961	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	09a8d663	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_attn-flashinfer_tuned.sh	116	180	42	38.92	na	na	507.52	na	68.5	c1:29/0/0;c16:357/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-142056 n3; thermal=63C/32W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-143536-chat
20260613-162600-chat	60afe62	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.22.0(img:sha256:0fec7ec5f3e6)	cddbebf8	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_native-fp4_tuned.sh	145	180	42	38.78	149.29	277.05	486.72	745.66	67.6	c1:26/0/0;c4:106/3/0;c8:199/7/0;c16:342/16/0;c32:522/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-162333 n1; thermal=72C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-162600-chat
20260613-181110-chat	429df50	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	979bdb65	runbooks/RedHatAI/Qwen3-8B-NVFP4/baseline.sh	141	180	42	40.56	155.04	285.65	497.04	770.8	69.0	c1:29/0/0;c4:107/3/0;c8:202/7/0;c16:342/15/0;c32:522/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	0.23.0 baseline; thermal=71C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-181110-chat
20260613-193429-chat	61fb127	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	979bdb65	runbooks/RedHatAI/Qwen3-8B-NVFP4/baseline.sh	141	180	42	40.59	na	na	484.64	na	68.2	c1:29/0/0;c16:332/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-193110 n1; thermal=71C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-193429-chat
20260613-194052-chat	61fb127	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	979bdb65	runbooks/RedHatAI/Qwen3-8B-NVFP4/baseline.sh	141	180	42	40.43	na	na	507.14	na	68.2	c1:29/0/0;c16:347/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-193110 n2; thermal=69C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-194052-chat
20260613-194717-chat	61fb127	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	979bdb65	runbooks/RedHatAI/Qwen3-8B-NVFP4/baseline.sh	141	180	42	40.69	na	na	508.45	na	68.2	c1:29/0/0;c16:348/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-193110 n3; thermal=63C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-194717-chat
20260613-195822-chat	27aa972	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	78974e55	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_batched-16k_tuned.sh	216	180	42	40.57	na	na	478.92	na	67.0	c1:29/0/0;c16:329/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-195346 n1; thermal=67C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-195822-chat
20260613-200446-chat	27aa972	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	78974e55	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_batched-16k_tuned.sh	216	180	42	40.81	na	na	504.63	na	67.0	c1:29/0/0;c16:346/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-195346 n2; thermal=63C/32W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-200446-chat
20260613-201110-chat	27aa972	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	78974e55	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_batched-16k_tuned.sh	216	180	42	40.76	na	na	504.01	na	67.0	c1:29/0/0;c16:347/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-195346 n3; thermal=63C/32W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-201110-chat
20260613-202026-chat	45c9796	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	68acc088	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_kvfp8_tuned.sh	121	180	42	41.09	na	na	538.19	na	68.7	c1:29/0/0;c16:371/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-201749 n1; thermal=68C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-202026-chat
20260613-202649-chat	45c9796	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	68acc088	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_kvfp8_tuned.sh	121	180	42	41.31	na	na	566.49	na	68.7	c1:29/0/0;c16:392/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-201749 n2; thermal=63C/32W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-202649-chat
20260613-203310-chat	45c9796	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	68acc088	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_kvfp8_tuned.sh	121	180	42	41.45	na	na	570.54	na	68.7	c1:28/1/0;c16:392/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-201749 n3; thermal=62C/32W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-203310-chat
20260613-205619-chat	e00383b	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	4aea1983	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_memutil-08_tuned.sh	151	180	42	40.64	na	na	478.08	na	104.8	c1:29/0/0;c16:328/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-205250 n1; thermal=69C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-205619-chat
20260613-210243-chat	e00383b	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	4aea1983	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_memutil-08_tuned.sh	151	180	42	40.82	na	na	502.84	na	104.8	c1:29/0/0;c16:344/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-205250 n2; thermal=64C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-210243-chat
20260613-210905-chat	e00383b	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	4aea1983	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_memutil-08_tuned.sh	151	180	42	40.82	na	na	504.05	na	104.8	c1:29/0/0;c16:345/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-205250 n3; thermal=64C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-210905-chat
20260613-212313-chat	c1a827a	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	30dde5a5	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_batched-32k-util08_tuned.sh	397	180	42	41.06	na	na	488.7	na	103.1	c1:29/0/0;c16:336/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-211534 n1; thermal=67C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-212313-chat
20260613-212936-chat	c1a827a	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	30dde5a5	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_batched-32k-util08_tuned.sh	397	180	42	41.34	na	na	509.79	na	103.1	c1:29/0/0;c16:349/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260613-211534 n2; thermal=63C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260613-212936-chat
20260614-073625-chat	1720e32	gb10-1988a9714b4e	RedHatAI/Qwen3-8B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	68acc088	runbooks/RedHatAI/Qwen3-8B-NVFP4/20260613_kvfp8_tuned.sh	116	180	42	41.87	164.32	309.28	563.15	950.6	68.4	c1:29/0/0;c4:114/3/0;c8:215/7/0;c16:387/15/0;c32:652/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	0.23.0 fp8-KV final; thermal=73C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-8B-NVFP4/data/20260614-073625-chat
20260620-072425-chat	60ee7a5	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	97153804	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/baseline.sh	447	180	42	37.05	108.78	158.41	220.1	286.65	72.5	c1:28/0/0;c4:75/3/0;c8:113/7/0;c16:158/15/0;c32:205/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=63C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-072425-chat
20260620-120352-chat	0c73104	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	004c9b00	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_ngram-spec_tuned.sh	427	180	42	25.05	na	na	141.68	na	69.1	c1:18/0/0;c16:103/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-115611 n1; thermal=65C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-120352-chat
20260620-121013-chat	0c73104	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	004c9b00	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_ngram-spec_tuned.sh	427	180	42	24.8	na	na	143.95	na	69.1	c1:18/0/0;c16:103/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-115611 n2; thermal=66C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-121013-chat
20260620-121632-chat	0c73104	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	004c9b00	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_ngram-spec_tuned.sh	427	180	42	24.93	na	na	146.77	na	69.1	c1:18/0/0;c16:104/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-115611 n3; thermal=68C/37W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-121632-chat
20260620-123438-chat	50fdedd	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	0c3c7750	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_mnbt-16384_tuned.sh	472	180	42	37.3	na	na	222.58	na	68.8	c1:28/0/0;c16:157/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-122626 n1; thermal=66C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-123438-chat
20260620-124058-chat	50fdedd	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	0c3c7750	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_mnbt-16384_tuned.sh	472	180	42	36.94	na	na	218.08	na	68.8	c1:28/0/0;c16:155/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-122626 n2; thermal=67C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-124058-chat
20260620-124721-chat	50fdedd	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	0c3c7750	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_mnbt-16384_tuned.sh	472	180	42	37	na	na	222.9	na	68.1	c1:28/0/0;c16:158/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-122626 n3; thermal=68C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-124721-chat
20260620-130253-chat	5d8e5f8	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	c3c96dfb	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_gpumem-0p8_tuned.sh	422	180	42	37.43	na	na	220.6	na	105.8	c1:28/0/0;c16:158/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-125530 n1; thermal=67C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-130253-chat
20260620-130915-chat	5d8e5f8	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	c3c96dfb	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_gpumem-0p8_tuned.sh	422	180	42	37.23	na	na	218.89	na	106.5	c1:28/0/0;c16:154/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-125530 n2; thermal=69C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-130915-chat
20260620-131535-chat	5d8e5f8	gb10-1988a9714b4e	RedHatAI/Qwen3-Coder-Next-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	c3c96dfb	runbooks/RedHatAI/Qwen3-Coder-Next-NVFP4/20260620_gpumem-0p8_tuned.sh	422	180	42	37.16	na	na	221.24	na	106.5	c1:28/0/0;c16:158/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260620-125530 n3; thermal=69C/37W	results/gb10-1988a9714b4e/RedHatAI/Qwen3-Coder-Next-NVFP4/data/20260620-131535-chat
20260614-085507-chat	23da479	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	06993b59	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/baseline.sh	336	180	42	56.4	155.61	237.14	340.58	470.69	71.3	c1:39/0/0;c4:106/3/0;c8:161/7/0;c16:233/15/0;c32:315/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	0.23.0 35B baseline; thermal=71C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-085507-chat
20260614-094220-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	06993b59	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/baseline.sh	332	180	42	55.82	na	na	344.68	na	70.4	c1:39/0/0;c16:230/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-093627 n1; thermal=64C/32W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-094220-chat
20260614-094840-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	06993b59	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/baseline.sh	332	180	42	56.42	na	na	344.56	na	70.5	c1:40/0/0;c16:234/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-093627 n2; thermal=67C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-094840-chat
20260614-101218-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	702e9772	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_moe-auto_tuned.sh	336	180	42	56.61	na	na	342.92	na	70.1	c1:40/0/0;c16:230/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-100615 n1; thermal=67C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-101218-chat
20260614-101842-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	702e9772	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_moe-auto_tuned.sh	336	180	42	56.27	na	na	342.43	na	70.6	c1:39/0/0;c16:233/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-100615 n2; thermal=69C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-101842-chat
20260614-102501-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	702e9772	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_moe-auto_tuned.sh	336	180	42	56.44	na	na	342.03	na	70.6	c1:39/0/0;c16:234/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-100615 n3; thermal=70C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-102501-chat
20260614-110227-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	1a7a09ad	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_mtp-off_tuned.sh	301	180	42	44.23	na	na	296.38	na	69.2	c1:31/0/0;c16:202/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-105649 n1; thermal=67C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-110227-chat
